schedule_id,flight_date,origin_airport,dest_airport,dept_time,arr_time,flight_id ,delay_time,flight_status_id 
SC000076062,1/19/2018,BWI,BNA,601,642,1874,-23,1
SC000076083,1/19/2018,BWI,CLE,1051,1158,600,-12,1
SC000076104,1/19/2018,BWI,DTW,2233,2400,1071,20,3
SC000076125,1/19/2018,BWI,ISP,1302,1358,1697,-12,1
SC000076146,1/19/2018,BWI,MCO,2049,2252,5523,-28,1
SC000076167,1/19/2018,BWI,OAK,1342,1636,5979,-19,1
SC000076188,1/19/2018,BWI,PVD,1840,1956,5714,6,3
SC000076209,1/19/2018,BWI,SDF,1707,1843,392,-2,1
SC000076230,1/19/2018,CHS,BWI,817,941,1621,-9,1
SC000076251,1/19/2018,CLE,STL,1948,2007,1988,-23,1
SC000076272,1/19/2018,CMH,DEN,548,653,343,-27,1
SC000076293,1/19/2018,CRP,HOU,1741,1833,58,-27,1
SC000076314,1/19/2018,DAL,ATL,801,1054,603,-6,1
SC000076335,1/19/2018,DAL,BWI,708,1104,487,19,3
SC000076356,1/19/2018,DAL,ELP,2040,2113,5410,-17,1
SC000076377,1/19/2018,DAL,HOU,559,652,1628,-13,1
SC000076398,1/19/2018,DAL,LIT,1539,1640,1712,10,3
SC000076419,1/19/2018,DAL,MDW,2038,2253,1595,-2,1
SC000076440,1/19/2018,DAL,ONT,1447,1534,428,-16,1
SC000076461,1/19/2018,DAL,SAT,625,731,1793,1,3
SC000076482,1/19/2018,DAL,TUL,1446,1547,1877,7,3
SC000076503,1/19/2018,DCA,MCI,1637,1811,6040,-9,1
SC000076524,1/19/2018,DCA,TPA,1457,1717,5702,-13,1
SC000076545,1/19/2018,DEN,BOS,1754,2326,6033,-29,1
SC000076566,1/19/2018,DEN,FLL,1132,1747,860,77,3
SC000076587,1/19/2018,DEN,LAS,1824,1916,1931,-4,1
SC000076608,1/19/2018,DEN,MCO,733,1254,769,29,3
SC000076629,1/19/2018,DEN,MSY,1117,1442,2081,-13,1
SC000076650,1/19/2018,DEN,PHX,624,816,187,-9,1
SC000076671,1/19/2018,DEN,SEA,1243,1439,503,-1,1
SC000076692,1/19/2018,DEN,SNA,1504,1627,265,-3,1
SC000076713,1/19/2018,DTW,ATL,1034,1210,5679,-40,1
SC000076734,1/19/2018,ELP,AUS,2022,2252,716,-3,1
SC000076755,1/19/2018,EWR,FLL,618,928,768,-7,1
SC000076776,1/19/2018,FLL,AUS,1812,2040,859,15,3
SC000076797,1/19/2018,FLL,DCA,1936,2157,511,-13,1
SC000076818,1/19/2018,FLL,MDW,2039,2235,481,-20,1
SC000076839,1/19/2018,FLL,TPA,633,731,1697,-4,1
SC000076860,1/19/2018,GRR,RSW,1114,1350,1854,-15,1
SC000076881,1/19/2018,HOU,BNA,2033,2224,377,29,3
SC000076902,1/19/2018,HOU,DAL,1413,1517,32,17,3
SC000076923,1/19/2018,HOU,ELP,831,912,1689,-23,1
SC000076944,1/19/2018,HOU,LAX,2155,2323,867,-27,1
SC000076965,1/19/2018,HOU,MEM,1956,2131,178,1,3
SC000076986,1/19/2018,HOU,PHX,622,747,1717,-33,1
SC000077007,1/19/2018,HOU,TUL,828,1000,760,5,3
SC000077028,1/19/2018,IND,ATL,1111,1233,578,-17,1
SC000077049,1/19/2018,IND,MDW,2041,2030,824,-15,1
SC000077070,1/19/2018,JAX,ATL,1944,2048,100,-17,1
SC000077091,1/19/2018,LAS,AUS,915,1354,6108,-1,1
SC000077112,1/19/2018,LAS,CLE,952,1648,1681,-7,1
SC000077133,1/19/2018,LAS,FLL,827,1610,6113,15,3
SC000077154,1/19/2018,LAS,LBB,1505,1904,1536,19,3
SC000077175,1/19/2018,LAS,MSY,1844,2400,5739,5,3
SC000077196,1/19/2018,LAS,PHL,818,1543,5791,-2,1
SC000077217,1/19/2018,LAS,RNO,952,1101,2015,-14,1
SC000077238,1/19/2018,LAS,SFO,1412,1540,449,-5,1
SC000077259,1/19/2018,LAS,SMF,2018,2140,749,-5,1
SC000077280,1/19/2018,LAX,ABQ,2019,2259,1638,24,3
SC000077301,1/19/2018,LAX,DEN,2035,2333,971,-12,1
SC000077322,1/19/2018,LAX,LAS,2040,2136,6410,11,3
SC000077343,1/19/2018,LAX,OAK,707,819,1164,-16,1
SC000077364,1/19/2018,LAX,SAT,829,1318,980,-17,1
SC000077385,1/19/2018,LAX,SJC,912,1016,2094,-14,1
SC000077406,1/19/2018,LBB,DAL,540,643,3,-12,1
SC000077427,1/19/2018,LGA,HOU,615,846,2082,-49,1
SC000077448,1/19/2018,LGB,SMF,1725,1838,1769,-17,1
SC000077469,1/19/2018,MCI,AUS,1127,1306,616,-24,1
SC000077490,1/19/2018,MCI,DEN,1715,1753,6370,-2,1
SC000077511,1/19/2018,MCI,MDW,2234,2341,414,16,3
SC000077532,1/19/2018,MCI,STL,1404,1454,540,-6,1
SC000077553,1/19/2018,MCO,BNA,1806,1853,983,-17,1
SC000077574,1/19/2018,MCO,DCA,1345,1555,580,0,2
SC000077595,1/19/2018,MCO,ISP,750,1018,1064,-7,1
SC000077616,1/19/2018,MCO,MKE,2147,2329,5497,-21,1
SC000077637,1/19/2018,MCO,SAT,1422,1608,510,-22,1
SC000077658,1/19/2018,MDW,BDL,2206,56,1417,6,3
SC000077679,1/19/2018,MDW,CHS,2200,46,268,-9,1
SC000077700,1/19/2018,MDW,DAL,1847,2047,697,-23,1
SC000077721,1/19/2018,MDW,DTW,959,1154,1646,-11,1
SC000077742,1/19/2018,MDW,HOU,703,915,2127,-40,1
SC000077763,1/19/2018,MDW,LGA,1739,2033,5985,18,3
SC000077784,1/19/2018,MDW,MSP,2208,2323,139,-2,1
SC000077805,1/19/2018,MDW,PHL,1131,1412,794,-13,1
SC000077826,1/19/2018,MDW,RSW,1239,1611,389,-9,1
SC000077847,1/19/2018,MDW,STL,944,1043,1226,-12,1
SC000077868,1/19/2018,MHT,BWI,1654,1822,703,-13,1
SC000077889,1/19/2018,MKE,DEN,813,937,734,-23,1
SC000077910,1/19/2018,MKE,TPA,1126,1456,5764,-9,1
SC000077931,1/19/2018,MSP,STL,1630,1745,260,-20,1
SC000077952,1/19/2018,MSY,DCA,1239,1554,1005,9,3
SC000077973,1/20/2018,RNO,DAL,1248,1745,1871,-10,1
SC000077994,1/20/2018,ROC,MCO,1110,1347,4461,-18,1
SC000078015,1/20/2018,RSW,FNT,1015,1303,4778,-7,1
SC000078036,1/20/2018,SAN,ATL,1127,1825,4347,-10,1
SC000078057,1/20/2018,SAN,LAS,1400,1514,4298,-1,1
SC000078078,1/20/2018,SAN,PHX,1148,1423,2434,18,3
SC000078099,1/20/2018,SAN,SJC,1408,1533,4606,-7,1
SC000078120,1/20/2018,SAT,DAL,1454,1553,3362,-12,1
SC000078141,1/20/2018,SAT,PHX,1008,1137,3576,-3,1
SC000078162,1/20/2018,SEA,OAK,1559,1758,4097,8,3
SC000078183,1/20/2018,SFO,LAS,1719,1836,5526,-24,1
SC000078204,1/20/2018,SJC,BUR,840,941,2493,-4,1
SC000078225,1/20/2018,SJC,LAX,1823,1940,6170,-5,1
SC000078246,1/20/2018,SJC,SEA,1816,2020,6589,-10,1
SC000078267,1/20/2018,SLC,DAL,1350,1717,3254,-3,1
SC000078288,1/20/2018,SLC,PHX,1908,2047,3419,2,3
SC000078309,1/20/2018,SMF,LAS,1534,1646,4755,-9,1
SC000078330,1/20/2018,SMF,SAN,743,906,3708,-9,1
SC000078351,1/20/2018,SNA,PHX,710,935,3994,20,3
SC000078372,1/20/2018,STL,DAL,644,821,2649,-19,1
SC000078393,1/20/2018,STL,LAX,1412,1607,4210,-28,1
SC000078414,1/20/2018,STL,OMA,920,1027,3392,-13,1
SC000078435,1/20/2018,TPA,ATL,1707,1833,3532,-7,1
SC000078456,1/20/2018,TPA,DAL,734,911,3129,-9,1
SC000078477,1/20/2018,TPA,LGA,757,1038,2702,-2,1
SC000078498,1/20/2018,TPA,ROC,756,1037,2200,-3,1
SC000078519,1/20/2018,TUS,LAS,657,704,3757,-16,1
SC000078540,1/21/2018,ABQ,LAX,1438,1541,5557,1,3
SC000078561,1/21/2018,AMA,DAL,1826,1940,2577,45,3
SC000078582,1/21/2018,ATL,DCA,1606,1741,2252,-4,1
SC000078603,1/21/2018,ATL,HOU,612,713,3340,-22,1
SC000078624,1/21/2018,ATL,LGA,1955,2207,3130,-3,1
SC000078645,1/21/2018,ATL,MSY,1051,1122,4394,-13,1
SC000078666,1/21/2018,ATL,STL,1247,1317,2321,-13,1
SC000078687,1/21/2018,AUS,DAL,632,725,2364,-10,1
SC000078708,1/21/2018,AUS,HOU,625,715,3957,-10,1
SC000078729,1/21/2018,AUS,SAN,2139,2247,4861,27,3
SC000078750,1/21/2018,BHM,DAL,654,842,1551,-13,1
SC000078771,1/21/2018,BNA,CMH,3,201,3137,171,3
SC000078792,1/21/2018,BNA,HOU,1517,1733,2570,-2,1
SC000078813,1/21/2018,BNA,MDW,1121,1233,4847,-17,1
SC000078834,1/21/2018,BNA,SAT,1845,2103,3815,-12,1
SC000078855,1/21/2018,BOS,BWI,624,801,876,-4,1
SC000078876,1/21/2018,BUF,BWI,1722,1827,2750,-8,1
SC000078897,1/21/2018,BUR,LAS,1931,2035,3269,0,2
SC000078918,1/21/2018,BUR,SJC,2007,2106,1003,6,3
SC000078939,1/21/2018,BWI,ATL,1551,1739,2920,-11,1
SC000078960,1/21/2018,BWI,BOS,2232,2350,4417,-15,1
SC000078981,1/21/2018,BWI,DEN,,,2743,,4
SC000079002,1/21/2018,BWI,IND,1938,2131,4326,1,3
SC000079023,1/21/2018,BWI,MCO,624,838,3396,-22,1
SC000079044,1/21/2018,BWI,PBI,835,1052,2369,-33,1
SC000079065,1/21/2018,BWI,ROC,1529,1641,2793,-9,1
SC000079086,1/21/2018,BWI,TPA,1212,1421,2730,-9,1
SC000079107,1/21/2018,CLE,MDW,,,3701,,4
SC000079128,1/21/2018,CMH,BWI,613,718,2799,-22,1
SC000079149,1/21/2018,CMH,TPA,1118,1316,2076,-19,1
SC000079170,1/21/2018,DAL,ATL,1741,2024,1766,44,3
SC000079191,1/21/2018,DAL,BUR,2005,2121,1924,61,3
SC000079212,1/21/2018,DAL,ELP,2103,2158,4116,23,3
SC000079233,1/21/2018,DAL,HOU,2214,2351,6300,76,3
SC000079254,1/21/2018,DAL,LGA,654,1055,2678,-15,1
SC000079275,1/21/2018,DAL,MDW,1010,1204,3123,-1,1
SC000079296,1/21/2018,DAL,PDX,2013,2213,4204,3,3
SC000079317,1/21/2018,DAL,SAT,655,801,3181,-4,1
SC000079338,1/21/2018,DAL,TUL,920,1012,2363,-8,1
SC000079359,1/21/2018,DCA,MCI,943,1118,1676,-17,1
SC000079380,1/21/2018,DCA,TPA,1404,1617,2335,-23,1
SC000079401,1/21/2018,DEN,BOS,1056,1709,2917,34,3
SC000079422,1/21/2018,DEN,GEG,2205,2312,5897,-13,1
SC000079443,1/21/2018,DEN,LAX,1911,2038,3333,-2,1
SC000079464,1/21/2018,DEN,MDW,,,4519,,4
SC000079485,1/21/2018,DEN,OMA,1046,1329,2578,19,3
SC000079506,1/21/2018,DEN,RNO,2209,2313,3715,-12,1
SC000079527,1/21/2018,DEN,SLC,1356,1536,3154,6,3
SC000079548,1/21/2018,DEN,TUS,2158,2339,6059,-16,1
SC000079569,1/21/2018,ECP,HOU,1155,1348,3476,-2,1
SC000079590,1/21/2018,EWR,IND,1655,1859,3735,-16,1
SC000079611,1/21/2018,FLL,BNA,1159,1305,5212,-20,1
SC000079632,1/21/2018,FLL,EWR,2046,2341,2490,26,3
SC000079653,1/21/2018,FLL,MKE,1521,1738,4711,-2,1
SC000079674,1/21/2018,FLL,TPA,1501,1600,5368,-5,1
SC000079695,1/21/2018,GRR,TPA,1532,1803,3439,-17,1
SC000079716,1/21/2018,HOU,BOS,1441,1903,4740,-7,1
SC000079737,1/21/2018,HOU,DAL,1257,1358,2426,-2,1
SC000079758,1/21/2018,HOU,IND,1048,1347,3525,-18,1
SC000079779,1/21/2018,HOU,MDW,1438,1654,2294,-6,1
SC000079800,1/21/2018,HOU,PHX,705,902,2188,12,3
SC000079821,1/21/2018,HOU,TPA,1452,1739,2411,4,3
SC000079842,1/21/2018,IND,ATL,1714,1837,3130,-18,1
SC000079863,1/21/2018,IND,MDW,1323,1312,3196,-8,1
SC000079884,1/21/2018,JAX,BNA,737,803,2543,-12,1
SC000079905,1/21/2018,LAS,BOI,2158,36,5449,66,3
SC000079926,1/21/2018,LAS,DAL,949,1420,5649,-5,1
SC000079947,1/21/2018,LAS,HOU,1358,1849,4609,-6,1
SC000079968,1/21/2018,LAS,MCI,1827,2305,4779,0,2
SC000079989,1/21/2018,LAS,OAK,944,1109,3718,-11,1
SC000080010,1/21/2018,LAS,PHX,1920,2126,3754,26,3
SC000080031,1/21/2018,LAS,SAN,1030,1128,3905,-7,1
SC000080052,1/21/2018,LAS,SJC,933,1046,4195,-14,1
SC000080073,1/21/2018,LAS,STL,1611,2134,4396,29,3
SC000080094,1/21/2018,LAX,DAL,930,1421,4428,1,3
SC000080115,1/21/2018,LAX,LAS,2243,2337,6025,62,3
SC000080136,1/21/2018,LAX,OAK,2119,2235,4728,-10,1
SC000080157,1/21/2018,LAX,SJC,1915,2017,2705,-8,1
SC000080178,1/21/2018,LAX,TUS,2018,2230,4574,5,3
SC000080199,1/21/2018,LGA,FLL,1123,1410,2488,-35,1
SC000080220,1/21/2018,LGB,OAK,924,1036,4080,-14,1
SC000080241,1/21/2018,MCI,BNA,1207,1327,1676,-8,1
SC000080262,1/21/2018,MCI,IND,1159,1415,3626,-5,1
SC000080283,1/21/2018,MCI,PHX,936,1142,4095,12,3
SC000080304,1/21/2018,MCO,BDL,1347,1620,4462,-5,1
SC000080325,1/21/2018,MCO,CMH,1307,1507,3670,-18,1
SC000080346,1/21/2018,MCO,HOU,1425,1603,4763,-7,1
SC000080367,1/21/2018,MCO,MDW,1224,1357,4550,-23,1
SC000080388,1/21/2018,MCO,PVD,2142,21,4866,121,3
SC000080409,1/21/2018,MDW,ATL,606,845,2308,-20,1
SC000080430,1/21/2018,MDW,BWI,1036,1304,3533,-11,1
SC000080451,1/21/2018,MDW,DAL,,,4450,,4
SC000080472,1/21/2018,MDW,EWR,829,1114,3551,-16,1
SC000080493,1/21/2018,MDW,LAS,624,809,1558,-21,1
SC000080514,1/21/2018,MDW,MCI,701,822,3059,-13,1
SC000080535,1/21/2018,MDW,MSY,2054,2302,543,12,3
SC000080556,1/21/2018,MDW,PHX,1648,1929,4192,4,3
SC000080577,1/21/2018,MDW,SFO,925,1156,2762,-14,1
SC000080598,1/21/2018,MEM,HOU,2109,2258,4555,143,3
SC000080619,1/21/2018,MKE,CLE,1803,2015,4458,50,3
SC000080640,1/21/2018,MKE,RSW,1408,1747,3212,-18,1
SC000080661,1/21/2018,MSP,PHX,1735,1954,2772,19,3
SC000080682,1/21/2018,MSY,DAL,2050,2241,3554,21,3
SC000080703,1/21/2018,MSY,MCI,1513,1705,3931,-10,1
SC000080724,1/21/2018,OAK,BNA,1357,1957,2342,-13,1
SC000080745,1/21/2018,OAK,GEG,1153,1338,4124,-17,1
SC000080766,1/21/2018,OAK,LAX,753,859,6515,-21,1
SC000080787,1/21/2018,OAK,PHX,1500,1743,3288,-7,1
SC000080808,1/21/2018,OAK,SLC,1627,1901,3197,6,3
SC000080829,1/21/2018,OKC,LAS,1603,1636,3413,-4,1
SC000080850,1/21/2018,ONT,DAL,658,1136,3201,-19,1
SC000080871,1/21/2018,ONT,SJC,929,1038,4379,-2,1
SC000080892,1/21/2018,PDX,BUR,1348,1547,5719,-8,1
SC000080913,1/21/2018,PDX,SMF,2058,2218,2323,18,3
SC000080934,1/21/2018,PHL,MDW,,,4569,,4
SC000080955,1/21/2018,PHX,BUR,1920,1935,1003,15,3
SC000080976,1/21/2018,PHX,DEN,2251,23,3925,43,3
SC000080997,1/21/2018,PHX,LAS,6,5,3728,120,3
SC000081018,1/21/2018,PHX,MDW,,,3125,,4
SC000081039,1/21/2018,PHX,ONT,2231,2236,2909,-4,1
SC000081060,1/21/2018,PHX,SEA,1227,1425,4095,-5,1
SC000081081,1/21/2018,PHX,SNA,838,845,3402,-20,1
SC000081102,1/21/2018,PIT,LAS,732,912,2890,-28,1
SC000081123,1/21/2018,PVD,DCA,1447,1610,2940,-25,1
SC000081144,1/21/2018,RDU,BWI,613,709,2893,-11,1
SC000081165,1/21/2018,RNO,LAS,1537,1648,3214,-2,1
SC000081186,1/21/2018,ROC,MCO,1501,1730,3667,-15,1
SC000081207,1/21/2018,RSW,MSP,1758,2015,3083,-20,1
SC000081228,1/21/2018,SAN,HOU,827,1328,2294,-2,1
SC000081249,1/21/2018,SAN,OAK,957,1124,3027,14,3
SC000081270,1/21/2018,SAN,SFO,1059,1231,3428,26,3
SC000081291,1/21/2018,SAN,SMF,2042,2215,4577,30,3
SC000081312,1/21/2018,SAT,DAL,1216,1304,4878,-16,1
SC000081333,1/21/2018,SAT,MDW,,,6237,,4
SC000081354,1/21/2018,SEA,DEN,851,1236,2746,11,3
SC000081375,1/21/2018,SFO,BUR,1829,1928,2429,73,3
SC000081396,1/21/2018,SFO,MDW,702,1322,2843,7,3
SC000081417,1/21/2018,SJC,BUR,1239,1336,2964,-4,1
SC000081438,1/21/2018,SJC,LAX,1506,1610,4701,-15,1
SC000081459,1/21/2018,SJC,SAN,1613,1730,3178,-5,1
SC000081480,1/23/2018,MDW,MCO,957,1326,1632,-4,1
SC000081501,1/23/2018,MDW,OMA,1650,1816,1553,1,3
SC000081522,1/23/2018,MDW,PIT,1333,1557,440,7,3
SC000081543,1/23/2018,MDW,SEA,1905,2132,752,-13,1
SC000081564,1/23/2018,MEM,DAL,1619,1748,6202,8,3
SC000081585,1/23/2018,MKE,BOS,1949,2242,38,-28,1
SC000081606,1/23/2018,MKE,MCO,1358,1737,1890,-3,1
SC000081627,1/23/2018,MSP,MCI,1658,1817,558,-8,1
SC000081648,1/23/2018,MSY,BWI,1738,2044,523,-16,1
SC000081669,1/23/2018,MSY,HOU,834,952,2021,-3,1
SC000081690,1/23/2018,MSY,TPA,1305,1536,267,21,3
SC000081711,1/23/2018,OAK,BUR,2040,2144,5887,-1,1
SC000081732,1/23/2018,OAK,LAS,1826,1947,1892,-8,1
SC000081753,1/23/2018,OAK,MDW,608,1211,2130,1,3
SC000081774,1/23/2018,OAK,RNO,1636,1720,572,-15,1
SC000081795,1/23/2018,OAK,SLC,2134,2358,6418,-22,1
SC000081816,1/23/2018,OKC,HOU,1935,2053,5609,-12,1
SC000081837,1/23/2018,OMA,PHX,639,830,1368,-15,1
SC000081858,1/23/2018,ONT,PHX,1616,1831,428,1,3
SC000081879,1/23/2018,ORF,BWI,937,1041,6612,1,3
SC000081900,1/23/2018,PDX,LAS,1825,2015,1906,-20,1
SC000081921,1/23/2018,PDX,SJC,1151,1330,1377,-10,1
SC000081942,1/23/2018,PHL,MDW,1128,1247,182,-8,1
SC000081963,1/23/2018,PHX,AUS,2010,2305,538,0,2
SC000081984,1/23/2018,PHX,DAL,1950,2259,756,14,3
SC000082005,1/23/2018,PHX,HOU,1125,1451,38,-4,1
SC000082026,1/23/2018,PHX,LAX,607,622,1164,-18,1
SC000082047,1/23/2018,PHX,MSP,2014,9,184,14,3
SC000082068,1/23/2018,PHX,PDX,2152,2341,1904,-4,1
SC000082089,1/23/2018,PHX,SEA,2206,2356,483,-19,1
SC000082110,1/23/2018,PHX,SMF,1435,1536,5882,6,3
SC000082131,1/23/2018,PIT,DEN,1051,1207,1273,32,3
SC000082152,1/23/2018,PNS,HOU,942,1119,154,-16,1
SC000082173,1/23/2018,RDU,ATL,1725,1849,1582,-1,1
SC000082194,1/23/2018,RDU,STL,1908,2017,706,-13,1
SC000082215,1/23/2018,RNO,OAK,1148,1238,2015,-12,1
SC000082236,1/23/2018,RSW,CMH,1713,1931,677,16,3
SC000082257,1/23/2018,SAN,BWI,1325,2107,707,-8,1
SC000082278,1/23/2018,SAN,LAS,1427,1530,1575,-10,1
SC000082299,1/23/2018,SAN,PDX,1001,1232,1385,-8,1
SC000082320,1/23/2018,SAN,SFO,1800,1925,1448,-10,1
SC000082341,1/23/2018,SAN,SMF,2031,2156,1064,-19,1
SC000082362,1/23/2018,SAT,DAL,1731,1829,357,-11,1
SC000082383,1/23/2018,SAT,LAS,1407,1444,6383,-21,1
SC000082404,1/23/2018,SDF,MCO,1114,1309,580,-1,1
SC000082425,1/23/2018,SEA,OAK,1838,2048,5549,-2,1
SC000082446,1/23/2018,SFO,DAL,759,1317,1934,-18,1
SC000082467,1/23/2018,SFO,MDW,608,1219,1314,-6,1
SC000082488,1/23/2018,SFO,STL,1049,1628,5935,-12,1
SC000082509,1/23/2018,SJC,LAS,1405,1522,1377,-8,1
SC000082530,1/23/2018,SJC,PDX,850,1033,464,-7,1
SC000082551,1/23/2018,SJC,SAN,1940,2055,6304,-10,1
SC000082572,1/23/2018,SJU,MCO,2032,2223,579,-17,1
SC000082593,1/23/2018,SLC,LAX,2011,2047,5573,-18,1
SC000082614,1/23/2018,SMF,BUR,836,940,1745,-10,1
SC000082635,1/23/2018,SMF,LAX,2132,2302,687,22,3
SC000082656,1/23/2018,SMF,PDX,1025,1149,6125,-11,1
SC000082677,1/23/2018,SMF,SLC,729,1000,1390,-5,1
SC000082698,1/23/2018,SNA,OAK,1056,1217,1352,17,3
SC000082719,1/23/2018,SNA,SJC,1410,1516,6273,-9,1
SC000082740,1/23/2018,STL,BWI,828,1127,1233,2,3
SC000082761,1/23/2018,STL,DSM,2114,2205,5796,-20,1
SC000082782,1/23/2018,STL,LGA,1424,1803,1501,103,3
SC000082803,1/23/2018,STL,MSP,1052,1225,2118,10,3
SC000082824,1/23/2018,STL,SAT,1032,1252,1762,-3,1
SC000082845,1/23/2018,TPA,BNA,2125,2210,553,-10,1
SC000082866,1/23/2018,TPA,FLL,2133,2227,34,-13,1
SC000082887,1/23/2018,TPA,MEM,2137,2242,183,-8,1
SC000082908,1/23/2018,TPA,SJU,1500,1854,1814,44,3
SC000082929,1/23/2018,TUS,LAS,1906,1915,2057,-15,1
SC000082950,1/24/2018,ABQ,LAS,1023,1046,1027,-14,1
SC000082971,1/24/2018,ALB,DEN,1842,2043,6072,-27,1
SC000082992,1/24/2018,ATL,BWI,600,733,1738,-12,1
SC000083013,1/24/2018,ATL,DTW,834,1010,311,-25,1
SC000083034,1/24/2018,ATL,JAX,1113,1221,185,-9,1
SC000083055,1/24/2018,ATL,MCO,1341,1458,578,-2,1
SC000083076,1/24/2018,ATL,PHX,1021,1233,301,-12,1
SC000083097,1/24/2018,ATL,TPA,1335,1452,465,-3,1
SC000083118,1/24/2018,AUS,DAL,1606,1658,6257,-7,1
SC000083139,1/24/2018,AUS,LAX,715,824,210,-26,1
SC000083160,1/24/2018,AUS,STL,1255,1447,1692,-18,1
SC000083181,1/24/2018,BHM,HOU,541,746,295,1,3
SC000083202,1/24/2018,BNA,CLE,2110,2334,6159,-1,1
SC000083223,1/24/2018,BNA,FLL,2037,2345,5405,75,3
SC000083244,1/24/2018,BNA,MCO,1443,1723,1626,-7,1
SC000083265,1/24/2018,BNA,PIT,946,1158,378,-17,1
SC000083286,1/24/2018,BOI,OAK,1747,1849,1994,14,3
SC000083307,1/24/2018,BOS,DEN,930,1157,5969,-8,1
SC000083328,1/24/2018,BUF,MDW,1748,1822,1879,22,3
SC000083349,1/24/2018,BUR,OAK,726,837,1573,-8,1
SC000083370,1/24/2018,BUR,SJC,1007,1118,796,-7,1
SC000083391,1/24/2018,BWI,ALB,1250,1355,1247,-10,1
SC000083412,1/24/2018,BWI,BNA,1035,1128,2119,-12,1
SC000083433,1/24/2018,BWI,CLT,1932,2117,256,12,3
SC000083454,1/24/2018,BWI,FLL,2033,2302,451,-3,1
SC000083475,1/24/2018,BWI,JAX,1121,1323,611,-7,1
SC000083496,1/22/2018,IAH,OKC,1638,1810,6295,-9,1
SC000083517,1/22/2018,IAH,TUS,939,1149,6119,17,3
SC000083538,1/22/2018,MEM,IAH,1441,1626,6294,-17,1
SC000083559,1/22/2018,PHL,IAH,1717,2011,6344,-15,1
SC000083580,1/22/2018,TUL,IAH,1519,1704,6302,1,3
SC000083601,1/23/2018,BNA,IAD,1839,2109,6176,-11,1
SC000083622,1/23/2018,CMH,IAD,1936,2045,6146,-8,1
SC000083643,1/23/2018,ELP,IAH,553,848,6173,-12,1
SC000083664,1/23/2018,IAD,CLT,1715,1901,6166,3,3
SC000083685,1/23/2018,IAD,MCI,1701,1842,6349,-21,1
SC000083706,1/23/2018,IAH,ABQ,1224,1353,6246,-3,1
SC000083727,1/23/2018,IAH,DTW,1211,1601,6076,-9,1
SC000083748,1/23/2018,IAH,OKC,1930,2049,6088,-21,1
SC000083769,1/23/2018,IAH,TUS,1814,1946,6037,-26,1
SC000083790,1/23/2018,MDT,IAD,1433,1521,6136,-7,1
SC000083811,1/23/2018,PHL,IAD,1943,2039,6319,-14,1
SC000083832,1/23/2018,TUL,IAH,655,839,6038,-4,1
SC000083853,1/24/2018,BNA,IAD,1252,1521,6063,-34,1
SC000083874,1/24/2018,CLT,IAH,907,1115,6019,3,3
SC000083895,1/24/2018,DTW,IAH,824,1117,6054,34,3
SC000083916,1/24/2018,IAD,CLE,2204,2313,6355,-8,1
SC000083937,1/24/2018,IAD,MCI,1659,1831,6349,-32,1
SC000083958,1/24/2018,IAH,ABQ,956,1107,6061,-24,1
SC000083979,1/24/2018,IAH,CVG,1021,1339,6269,-24,1
SC000084000,1/24/2018,IAH,MEM,1228,1347,6209,-25,1
SC000084021,1/24/2018,IAH,RDU,1408,1743,6147,-7,1
SC000084042,1/24/2018,LGA,IAD,1043,1206,6260,22,3
SC000084063,1/24/2018,OKC,IAH,1843,1956,6111,-31,1
SC000084084,1/24/2018,RDU,IAD,1945,2051,6064,-4,1
SC000084105,1/25/2018,ATL,IAD,1937,2127,6012,-6,1
SC000084126,1/25/2018,CHS,IAD,1443,1612,6057,-13,1
SC000084147,1/25/2018,DFW,IAD,1647,2032,6018,-12,1
SC000084168,1/25/2018,IAD,BNA,1704,1749,6176,-16,1
SC000084189,1/25/2018,IAD,DTW,1703,1847,6081,-4,1
SC000084210,1/25/2018,IAD,PHL,2202,2256,6178,-18,1
SC000084231,1/25/2018,IAH,BNA,1032,1223,6217,-11,1
SC000084252,1/25/2018,IAH,ICT,2122,2303,6082,-17,1
SC000084273,1/25/2018,IAH,OKC,1217,1340,6348,-14,1
SC000084294,1/25/2018,IAH,TUS,1219,1350,6179,-27,1
SC000084315,1/25/2018,MDT,IAD,614,656,6239,-22,1
SC000084336,1/25/2018,PHL,IAD,1426,1514,6161,-21,1
SC000084357,1/25/2018,STL,IAH,1456,1711,6200,-10,1
SC000084378,1/26/2018,AUS,IAD,1632,2032,6150,-6,1
SC000084399,1/26/2018,CLT,IAD,1932,2042,6166,-16,1
SC000084420,1/26/2018,DTW,IAH,1447,1654,6043,-15,1
SC000084441,1/26/2018,IAD,CLE,1234,1339,6093,-19,1
SC000084462,1/26/2018,IAD,LGA,1226,1331,6055,-18,1
SC000084483,1/26/2018,IAD,RDU,1249,1357,6212,-6,1
SC000084504,1/26/2018,IAH,CLT,1621,1944,6140,-10,1
SC000084525,1/26/2018,IAH,LIT,1638,1757,6228,-8,1
SC000084546,1/26/2018,IAH,PHL,1208,1622,6324,-13,1
SC000084567,1/26/2018,IND,IAD,1949,2109,6193,-10,1
SC000084588,1/26/2018,MFE,IAH,1402,1512,6143,-17,1
SC000084609,1/26/2018,PHL,IAH,1314,1604,6151,-14,1
SC000084630,1/26/2018,SYR,IAD,1434,1542,6045,-27,1
SC000084651,1/27/2018,BNA,IAD,1844,2112,6176,-8,1
